source_text_sha256,source_text_zh,display_text_en,review_status
c7b5d030e02b2b9514bcf351e807b103a7220460b4ca9ad9dd4296067aac8ec3,【分析师：6月LPR报价有可能出现非对称下调】继公开市场逆回购、各期限常备借贷便利操作（SLF）后，中期借贷便利操作（MLF）也跟随下调10个基点。东方金诚首席宏观分析师王青认为，MLF操作利率是LPR报价的定价基础，6月MLF操作利率下调后，当月两个品种的LPR报价也将跟进下调。“考虑到当前企业贷款利率已处于历史低点，且明显低于居民房贷利率，加之近期楼市再度转弱，我们判断6月1年期LPR报价和5年期以上LPR报价有可能出现非对称下调，即1年期LPR报价可能下调0.05个百分点，5年期以上LPR报价下调0.15个百分点。这将带动企业和居民贷款利率、特别是居民房贷利率更大幅下调。” （每经）,"[Analyst: LPR Quotations May Be Reduced Asymmetrically in June] Following open-market reverse-repurchase operations and standing lending facility (SLF) operations of various maturities, the medium-term lending facility (MLF) operation rate was also lowered by 10 basis points. Wang Qing, Chief Macro Analyst at Golden Credit Rating, believed that the MLF operation rate was the pricing basis for LPR quotations and that, after the MLF operation rate was lowered in June, the two LPR quotations for the month would also be lowered accordingly. 'Considering that current corporate lending rates are already at historical lows and are clearly below household mortgage rates, together with the renewed weakening of the property market recently, we judge that the one-year LPR quotation and the LPR quotation for terms of more than five years may be lowered asymmetrically in June. Specifically, the one-year LPR quotation may be lowered by 0.05 percentage points and the LPR quotation for terms of more than five years by 0.15 percentage points. This will drive larger reductions in corporate and household lending rates, particularly household mortgage rates.' (National Business Daily)",REVIEWED
c90bc6db1d149416f7cfc4daf8c89eb280b8f8a0b8304e73990b2486b36dfe2c,李强主持召开国务院常务会议，研究推动经济持续回升的一系列政策措施。,Li Qiang chaired a State Council executive meeting to study a series of policy measures to promote a sustained economic recovery.,REVIEWED
cc225a4cb1709ac301aaa505f4c517648e4917037b6b45388d1289015be65d30,6月13日，央行下调了7天期逆回购利率、常备借贷便利利率和MLF操作利率各10个基点，这是自2022年8月以来首次降息。央行行长易纲强调将加强逆周期调节，全力支持实体经济。这一系列措施旨在提升市场信心，稳定经济，并增强银行的信贷投放能力。同时，主要金融机构也开始下调存款利率，并调整消费贷款利率至最低3.65%。最新数据显示，中国经济恢复向好迹象明显，但市场需求仍显不足，需要进一步推动高质量发展。国际金融机构已上调中国2023年GDP增速预期，央行的支持政策为促进经济复苏提供了有力保障。,"On June 13, the central bank lowered the seven-day reverse-repurchase rate, the standing lending facility rate, and the MLF operation rate by 10 basis points each. These were the first interest-rate cuts since August 2022. Central-bank Governor Yi Gang stressed that countercyclical adjustment would be strengthened and full support provided to the real economy. This series of measures was intended to strengthen market confidence, stabilise the economy, and enhance banks' capacity to issue credit. At the same time, major financial institutions also began lowering deposit rates and adjusted consumer-loan rates to as low as 3.65%. The latest data showed clear signs of recovery and improvement in China's economy, although market demand remained insufficient and high-quality development needed to be promoted further. International financial institutions had raised their forecasts for China's 2023 GDP growth, and the central bank's supportive policies provided strong safeguards for promoting economic recovery.",REVIEWED
cd829ca88ab1c4277c8dce42079bf4d2ced25dd752c0a6aaa6840a42f3f58bce,据中证报，专家认为，LPR下调将带动银行贷款利率下行，进而激发实体经济融资需求、提振房地产市场信心。为助力稳增长，货币政策有望继续加码，年内仍有降准、降息可能。,"According to China Securities Journal, experts believed that reductions in the LPRs would drive bank lending rates lower, thereby stimulating financing demand in the real economy and bolstering confidence in the property market. To help stabilise growth, monetary policy was expected to be intensified further, with cuts to the reserve requirement ratio and interest rates still possible during the year.",REVIEWED
cfda828477dfe8cf719a2a30c4438878b9d8e8aba778138de534e8e3a11c91a9,央行于15日宣布进行2370亿元的中期借贷便利（MLF）操作，利率下调至2.65%，并开展20亿元逆回购操作，利率保持在1.90%。业内普遍预计，下周的贷款市场报价利率（LPR）将随之下调，有助于稳增长和提振市场信心。近期多家银行下调存款挂牌利率，市场关注6月降息的可能性。专家表示，预计1年期LPR将下调5个基点，而5年期以上LPR可能下调15个基点。此外，央行行长易纲强调要继续实施稳健货币政策，以支持实体经济发展。,"On the 15th, the central bank announced that it would conduct a RMB 237 billion medium-term lending facility (MLF) operation, with the rate lowered to 2.65%, and a RMB 2 billion reverse-repurchase operation, with the rate kept at 1.90%. The industry generally expected the loan prime rates (LPRs) to be reduced accordingly the following week, helping to stabilise growth and bolster market confidence. Several banks had recently lowered their posted deposit rates, and the market was watching the possibility of interest-rate cuts in June. Experts said the one-year LPR was expected to fall by 5 basis points, while the LPR for terms of more than five years might fall by 15 basis points. In addition, central-bank Governor Yi Gang stressed the need to continue implementing prudent monetary policy to support development of the real economy.",REVIEWED
d0ecd6ccf3bd88ffc22f29d6d49943b812eb0b60b31e9ed810f4458364e948ae,在连续9期未变后，国内贷款市场报价利率（LPR）于6月20日首次下调，1年期LPR为3.55%，5年期以上LPR为4.2%，均下降10个基点。此调整得益于央行近期频繁降息，为LPR下调创造了条件。分析人士认为，LPR的降低有助于加强逆周期调节，促进需求恢复，并可能刺激信贷需求及增强市场信心。此外，未来货币政策仍有进一步操作空间，下半年可能继续降息或降准。,"After remaining unchanged for nine consecutive periods, China's loan prime rates (LPRs) were lowered for the first time on June 20. The one-year LPR was 3.55% and the LPR for terms of more than five years was 4.2%, both down 10 basis points. The adjustment benefited from the central bank's frequent recent interest-rate cuts, which created conditions for lower LPRs. Analysts believed the LPR reductions would help strengthen countercyclical adjustment, promote a recovery in demand, and might stimulate credit demand and enhance market confidence. In addition, monetary policy still had further room for action, and interest rates or the reserve requirement ratio might be reduced further in the second half of the year.",REVIEWED
d2270cad87ce68cbc6d6a2b5a8840df2e5a328f01795aa60b82aac61f55b2341,美联储于周四凌晨宣布，将联邦基金利率目标区间维持在5.00%-5.25%不变，这是自去年3月以来的首次暂停加息。美联储表示，此次决定使委员会能够评估更多数据，并强调将继续致力于将通胀率恢复至2%的目标。根据最新点阵图，2023年底的利率预期中值上调至5.6%，暗示仍有可能加息两次。同时，美联储下调了2024年和2025年的GDP增长预期，并对失业率和个人消费支出（PCE）通胀预期进行了相应调整，预计2023年PCE通胀为3.2%。,"In the early hours of Thursday, the Federal Reserve announced that it would maintain the target range for the federal funds rate at 5.00%-5.25%, the first pause in rate increases since March last year. The Federal Reserve said the decision would allow the committee to assess more data and stressed that it would remain committed to returning inflation to the 2% target. According to the latest dot plot, the median interest-rate projection for the end of 2023 was raised to 5.6%, suggesting that two further rate increases remained possible. At the same time, the Federal Reserve lowered its GDP growth forecasts for 2024 and 2025 and made corresponding adjustments to its forecasts for unemployment and personal consumption expenditures (PCE) inflation, with PCE inflation expected to be 3.2% in 2023.",REVIEWED
d2d1639dbe2063df536fc7c0103d7841b5300ea1fcce0a343d00dc57ac599e9f,财政部、税务总局和工业和信息化部近日发布公告，延续新能源汽车车辆购置税减免政策至2027年底，其中2024年至2025年期间对新能源乘用车免征购置税，每辆最高免税额为3万元；2026年至2027年期间减半征收，每辆最高减税额为1.5万元。预计该政策实施后，2024年至2027年的累计减免规模将达5200亿元。自2014年以来，该政策已多次延续，有效促进了新能源汽车的市场发展。今年前五个月，新能源汽车产销均实现显著增长。相关专家认为，此政策将持续刺激汽车消费并推动燃油车向新能源车转型。,"The Ministry of Finance, the State Taxation Administration, and the Ministry of Industry and Information Technology recently issued an announcement extending the vehicle purchase-tax relief policy for new-energy vehicles through the end of 2027. From 2024 to 2025, new-energy passenger vehicles will be exempt from vehicle purchase tax, with a maximum exemption of RMB 30,000 per vehicle; from 2026 to 2027, half the tax will be levied, with a maximum tax reduction of RMB 15,000 per vehicle. Following implementation, the policy is expected to provide cumulative relief of RMB 520 billion from 2024 to 2027. Since 2014, the policy has been extended several times and has effectively promoted the market development of new-energy vehicles. In the first five months of this year, both production and sales of new-energy vehicles achieved significant growth. Relevant experts believed the policy would continue to stimulate automobile consumption and promote the transition from fuel vehicles to new-energy vehicles.",REVIEWED
d35e03f1dc4625977f08407799ff172ab318294aa19eed0f9016864bd7cc0150,在经历前期下跌后，上周A股市场情绪明显回暖，沪深300指数、中证500指数和创业板指数的涨幅分别为3.30%、2.30%和5.93%。市场活跃度提升，日均成交额超过1万亿元，北向资金净买入143.91亿元。机构分析认为，经济预期和政策信心修正是推动市场反弹的主要因素。在央行降息和政策支持的背景下，预计未来市场风险偏好将持续回升。此外，下半年A股盈利修复可能延续，中金公司对2023年市场持中性偏积极态度。尽管短期内仍存在波动，但外资流入及政策环境改善或将支撑市场上涨。,"After earlier declines, sentiment in the A-share market improved markedly last week. The CSI 300 Index, CSI 500 Index, and ChiNext Index rose by 3.30%, 2.30%, and 5.93%, respectively. Market activity increased, with average daily turnover exceeding RMB 1 trillion and net purchases through northbound trading of RMB 14.391 billion. Institutional analysis indicated that revisions to economic expectations and policy confidence were the main factors driving the market rebound. Against the background of central-bank interest-rate cuts and policy support, market risk appetite was expected to continue rising in the future. In addition, the recovery in A-share earnings might continue in the second half of the year, and CICC held a neutral-to-positive view of the market for 2023. Although volatility remained possible in the short term, foreign capital inflows and an improved policy environment might support market gains.",REVIEWED
d422dba5525bada71faf99754b0bee448465ddccd1673c0255ee97425791e42b,【LPR可能采取非对称降息】随着MLF降息落地，多位人士也预计，6月LPR随之下调将成为大概率事件。正如仲量联行大中华区首席经济学家及研究部总监庞溟所说，考虑到目前宏观经济修复的形态、节奏与力度，社会有效需求需要包括货币政策在内的宏观政策继续呵护与刺激，后续1年期和5年期LPR非对称下降的概率较高。植信投资研究院高级研究员王运金提道，“我们预计6月LPR可能会非对称下调，其中1年期下调5个基点、5年期下调10-15个基点；以LPR为基准的存量与增量贷款利率将不同程度下行，推动实体经济融资成本继续下行，加快刺激国内需求”。（北京商报）,"[LPRs May Be Cut Asymmetrically] With the MLF rate cut implemented, several people also expected that a corresponding reduction in the LPRs in June would be highly probable. As Pang Ming, Chief Economist and Head of Research for Greater China at JLL, said, considering the form, pace, and strength of the current macroeconomic recovery, effective social demand needed continued support and stimulus from macro policies, including monetary policy, and the probability of asymmetric declines in the one-year and five-year LPRs was relatively high. Wang Yunjin, Senior Researcher at the Zhixin Investment Research Institute, said: 'We expect the LPRs may be lowered asymmetrically in June, with the one-year rate down 5 basis points and the five-year rate down 10-15 basis points. Interest rates on existing and incremental loans benchmarked to the LPRs will fall to varying degrees, driving further declines in financing costs in the real economy and accelerating the stimulation of domestic demand.' (Beijing Business Today)",REVIEWED
d546461a537773d1c9d7498951b2887bd7badf71b20235f75d5e89a3ceb60187,据上证报，财政部等部门联合发布《关于延续和优化新能源汽车车辆购置税减免政策的公告》明确：2024-2025年，购置新能源汽车免征车辆购置税；2026-2027年，购置税减半征收。对此，作为中国新能源造车新势力代表的蔚来和理想汽车迅速给予积极回应...,"According to Shanghai Securities News, the Ministry of Finance and other departments jointly issued the Announcement on Extending and Optimising the Vehicle Purchase-Tax Relief Policy for New-Energy Vehicles. It specified that purchases of new-energy vehicles in 2024-2025 would be exempt from vehicle purchase tax, while purchases in 2026-2027 would be subject to half the tax. In response, NIO and Li Auto, representatives of China's new generation of new-energy vehicle manufacturers, quickly responded positively...",REVIEWED
d5b8efb700f2d9b2b95746be4318f247267fdad548e2a0d0ff60f38dac5cde9f,6月21日，财政部、税务总局和工信部联合发布公告，决定将新能源汽车购置税减免政策延续至2027年末。具体措施为：2024年1月1日至2025年12月31日期间购置的新能源汽车免征车辆购置税，每辆新能源乘用车免税额不超过3万元；而在2026年1月1日至2027年12月31日期间购置的新能源汽车则减半征收车辆购置税，每辆减税额不超过1.5万元。这项政策旨在支持新能源汽车产业发展和促进汽车消费，预计将在2024至2027年期间累计减免车辆购置税约5200亿元。,"On June 21, the Ministry of Finance, the State Taxation Administration, and the Ministry of Industry and Information Technology jointly issued an announcement deciding to extend the vehicle purchase-tax relief policy for new-energy vehicles through the end of 2027. The specific measures are as follows: new-energy vehicles purchased from January 1, 2024 to December 31, 2025 will be exempt from vehicle purchase tax, with the exemption for each new-energy passenger vehicle not exceeding RMB 30,000; new-energy vehicles purchased from January 1, 2026 to December 31, 2027 will be subject to half the vehicle purchase tax, with the tax reduction for each vehicle not exceeding RMB 15,000. The policy is intended to support development of the new-energy vehicle industry and promote automobile consumption, and is expected to provide cumulative vehicle purchase-tax relief of approximately RMB 520 billion from 2024 to 2027.",REVIEWED
d74c3763600bf2a40221bbd94e45e453bc8cc68634fdd945a9112a0d97252482,自6月以来，中国进入新一轮降息周期，涵盖存款、OMO/MLF和LPR等多个方面。尽管全球大多数国家加息，中国选择降息的原因在于国内经济低迷和CPI处于低位，急需通过降息刺激经济。同时，中国实现了货币政策独立性，可以在美联储加息时选择降息，这得益于放弃固定汇率和保持一定的资本账户管制。然而，随着利率接近底部，继续降息的意义减弱，因此预计下半年最多再降1-2次。若经济复苏动力恢复，则可能迎来新的加息周期。,"Since June, China has entered a new interest-rate-cut cycle covering deposits, open-market operations and the MLF, LPRs, and other areas. Although most countries worldwide were raising interest rates, China chose to cut them because of the weak domestic economy and low CPI, making rate cuts urgently necessary to stimulate the economy. At the same time, China had achieved monetary-policy independence and could choose to cut interest rates while the Federal Reserve raised them, owing to the abandonment of a fixed exchange rate and the maintenance of a degree of capital-account control. However, as interest rates approached their lower bound, the value of further cuts diminished, and no more than one or two further reductions were therefore expected in the second half of the year. If the momentum of economic recovery returned, a new interest-rate-increase cycle might begin.",REVIEWED
d929e650b0e550e56dddec708cdd78a14e27d1e8e2d96125807af101332df4ee,国务院于6月29日发布通知，提出在有条件的自由贸易试验区和自由贸易港推进制度型开放的若干措施。通知指出，除了特定的新金融服务外，如果允许中资金融机构开展某项新服务，则试点地区的外资金融机构也应被允许提供同类服务。金融管理部门将根据职权决定哪些机构可以开展此项新服务，并要求获得许可。同时，管理部门需在合理期限内作出决定，仅可因审慎理由拒绝许可。,"On June 29, the State Council issued a notice proposing several measures to advance institutional opening up in eligible pilot free trade zones and free trade ports. The notice stated that, except for specified new financial services, if Chinese-funded financial institutions were permitted to provide a new service, foreign-funded financial institutions in the pilot regions should also be permitted to provide the same type of service. Financial regulators would decide, within the scope of their authority, which institutions could provide the new service and would require them to obtain approval. At the same time, regulators must make a decision within a reasonable period and could refuse approval only for prudential reasons.",REVIEWED
da3867e25935f1326c70d7f50f311a6eb3bd448a58ad35b05128a941f5cbcaf6,【国家发改委主任郑栅洁：破除制约民营企业公平参与市场竞争的制度障碍 进一步扩大民间投资准入范围】国家发展改革委党组书记、主任郑栅洁撰文指出，要综合施策扩大需求。把实施扩大内需战略同深化供给侧结构性改革有机结合起来。促进消费持续恢复，持续提升传统消费，加快培育新型消费，不断壮大消费热点。积极扩大有效投资，优化中央预算内投资结构，集中力量办大事、办难事、办急事，有力有序推进“十四五”规划102项重大工程建设；破除制约民营企业公平参与市场竞争的制度障碍，进一步扩大民间投资准入范围，鼓励和吸引更多民间资本参与国家重大工程项目和补短板项目建设。,"[NDRC Chairman Zheng Shanjie: Remove Institutional Obstacles Restricting Private Enterprises' Fair Participation in Market Competition and Further Expand Market Access for Private Investment] Zheng Shanjie, Secretary of the Leading Party Members Group and Chairman of the National Development and Reform Commission, wrote that a combination of measures must be used to expand demand. Implementation of the strategy to expand domestic demand must be organically combined with deepening supply-side structural reform. The sustained recovery of consumption must be promoted, traditional consumption continuously upgraded, new forms of consumption cultivated more rapidly, and consumption hotspots continuously expanded. Effective investment must be actively expanded, the structure of investment from the central budget optimised, and resources concentrated on major, difficult, and urgent matters. Construction of the 102 major projects in the 14th Five-Year Plan must be advanced forcefully and in an orderly manner; institutional obstacles restricting private enterprises' fair participation in market competition must be removed; the scope of market access for private investment further expanded; and more private capital encouraged and attracted to participate in national major projects and projects addressing weak links.",REVIEWED
da5dbd8e5156013a851a57d3f502712768c0ed060f4f255f15089a13554935dd,【LPR“降息”落地 多地银行跟进下调房贷利率】 九个月按兵不动后，中国贷款市场报价利率（LPR）再次调降，各地房贷利率也跟随调整。6月20日，记者获悉，北京、深圳、苏州等地多家银行已迅速下调商业贷款利率。其中，苏州首套房贷款利率已低至4%。郑州的首套房贷款利率在此前降至3.8%之后，有望进一步降至3.7%。（中证报）,"[LPR 'Rate Cuts' Implemented as Banks in Many Locations Follow with Mortgage-Rate Reductions] After nine months without action, China's loan prime rates (LPRs) were reduced again, and mortgage rates around the country were adjusted accordingly. On June 20, reporters learned that several banks in Beijing, Shenzhen, Suzhou, and other places had rapidly lowered commercial mortgage rates. Among them, the interest rate on first-home mortgages in Suzhou had fallen as low as 4%. After previously falling to 3.8%, the first-home mortgage rate in Zhengzhou was expected to fall further to 3.7%. (China Securities Journal)",REVIEWED
dfc420db51ffd8d14209660117cf3c4675821407090761abb294ca43ecd96e9f,"2023年6月20日，中国人民银行公布的贷款市场报价利率（LPR）首次下调，1年期LPR为3.55%，5年期以上为4.2%，均下调10个基点。分析师王青指出，此次下调是为了应对经济修复动力不足和房地产市场转弱，并预计将促使企业和居民贷款利率进一步下降，从而提振经济信心。展望未来，王青认为在温和物价水平的情况下，政策性降息还有空间，可能会继续引导房贷利率走低。

与此同时，英国2年期国债收益率升破5%，创近15年来新高，预计英国央行将在即将到来的决议中再加息25基点，以应对顽固通胀。而德国5月生产者价格指数（PPI）数据显示，同比上涨1%，环比下降1.4%，显示出通胀逐步缓解，但德国经济依然面临技术性衰退，复苏前景较为黯淡。","On June 20, 2023, the loan prime rates (LPRs) announced by the People's Bank of China were lowered for the first time. The one-year LPR was 3.55% and the LPR for terms of more than five years was 4.2%, both down 10 basis points. Analyst Wang Qing noted that the reductions were intended to address insufficient momentum in the economic recovery and a weakening property market, and expected them to prompt further declines in corporate and household lending rates, thereby boosting economic confidence. Looking ahead, Wang believed there was still room for policy-rate cuts while price levels remained moderate, and that mortgage rates might continue to be guided lower.

Meanwhile, the yield on the UK's two-year government bond rose above 5%, a nearly 15-year high. The Bank of England was expected to raise interest rates by another 25 basis points at its forthcoming decision to address persistent inflation. Germany's producer price index (PPI) data for May showed a year-on-year rise of 1% and a month-on-month decline of 1.4%, indicating that inflation was gradually easing. However, the German economy still faced a technical recession, and its recovery prospects were relatively bleak.",REVIEWED
e22700b51b83b6026d5c24c2b455bfd192a0d2d9ff7b37041e4bb42a7c8f8e2f,7月3日，商务部和海关总署发布公告，从2023年8月1日起对镓、锗相关物项实施出口管制。公告指出，镓相关物项包括金属镓、氮化镓、氧化镓等，而锗相关物项包括金属锗、磷锗锌、二氧化锗等。未经许可不得出口这些物项，出口经营者需申请许可证，并可面临行政处罚或刑事责任。此举旨在维护国家安全和利益。,"On July 3, the Ministry of Commerce and the General Administration of Customs issued an announcement imposing export controls on gallium- and germanium-related items from August 1, 2023. The announcement stated that gallium-related items included gallium metal, gallium nitride, and gallium oxide, among others, while germanium-related items included germanium metal, zinc germanium phosphide, and germanium dioxide, among others. These items may not be exported without permission; export operators must apply for licences and may face administrative penalties or criminal liability. The measure was intended to safeguard national security and interests.",REVIEWED
e5b11f6d92c9f5b02fae5b4f28d606c5e35c8c9a0b8af80d50142cc71e3a215a,财政部、税务总局和工业和信息化部联合发布公告，延续新能源汽车购置税减免政策至2027年，具体为2024年至2025年免征车辆购置税，2026年至2027年减半征收。此举旨在促进新能源汽车产业发展，并于近年来相继出台多项刺激消费政策，以提升市场信心。预计新政策实施后，未来四年内累计减免税额将达5200亿元。同时，为应对动力蓄电池的回收利用问题，相关部门正加强规范管理与技术创新，以支持可持续发展。,"The Ministry of Finance, the State Taxation Administration, and the Ministry of Industry and Information Technology jointly issued an announcement extending the vehicle purchase-tax relief policy for new-energy vehicles through 2027. Specifically, vehicle purchase tax will be waived from 2024 to 2025 and halved from 2026 to 2027. The measure is intended to promote development of the new-energy vehicle industry and follows the successive introduction of several policies in recent years to stimulate consumption and strengthen market confidence. Following implementation of the new policy, cumulative tax relief over the next four years is expected to reach RMB 520 billion. At the same time, to address the recycling and reuse of power batteries, the relevant departments are strengthening standardised management and technological innovation to support sustainable development.",REVIEWED
ecb38695fcc337db435f7c4d378d505045371eb6ac9faded21df8de6622cdf7e,6月20日，中国人民银行公布最新一期LPR（贷款市场报价利率），1年期LPR下调至3.55%，5年期以上LPR下调至4.2%，均较前值降低10个基点，结束了自去年9月份以来的持平状态。这次调整受到央行在6月15日下调MLF（中期借贷便利）利率的影响。专家认为，此次LPR降息将有助于加强逆周期调节、促进企业投资和居民消费，从而刺激经济增长。此外，购房者将因房贷压力减轻而受益。分析人士预测，下半年可能继续降息和降准，以进一步推动房地产行业复苏和经济发展。,"On June 20, the People's Bank of China announced the latest loan prime rates (LPRs), lowering the one-year LPR to 3.55% and the LPR for terms of more than five years to 4.2%, both down 10 basis points from their previous values and ending the period of unchanged rates since September last year. The adjustment was influenced by the central bank's reduction in the medium-term lending facility (MLF) rate on June 15. Experts believed the LPR cuts would help strengthen countercyclical adjustment and promote corporate investment and household consumption, thereby stimulating economic growth. In addition, homebuyers would benefit from reduced mortgage pressure. Analysts predicted that interest rates and the reserve requirement ratio might be reduced further in the second half of the year to promote further recovery in the property industry and economic development.",REVIEWED
f0f5ca32cb30372f1fce0491929429fce603253911aafbd1bc45e56aafcd29dd,中国6月新增人民币贷款3.05万亿，预估为23185亿元，前值为13628亿元。,"China's new renminbi loans totalled RMB 3.05 trillion in June, compared with an estimate of RMB 2.3185 trillion and a previous value of RMB 1.3628 trillion.",REVIEWED
